conquista	0
conquistare	0
conquistata	0
conquistato	0
conquistatori	0
consacrata	1
consacrato	1
consapevole	-1
conscia	1
conscio	1
consegna	0
consegnare	0
consegnata	0
consegnato	0
consegnò	0
conseguenza	0
conseguenze	0
conseguire	0
consenso	1
consente	0
consentire	0
consentito	1
consentiva	0
consentono	0
conserva	0
conservare	0
conservata	0
conservato	0
conservatore	0
conservava	0
conservazione	0
conservi	0
conservo	0
considerando	0
considerare	0
considerato	0
considerava	0
considerazione	0
considerazioni	0
considero	0
considerò	0
consigli	1
consiglia	1
consigliato	1
consigliava	1
consiglier	1
consigliera	1
consigliere	0
consiglieri	-1
consiglio	1
consigliò	1
consimili	0
consola	1
consolai	1
consolare	1
consolarla	1
consolarlo	1
consolarmi	1
consolarsi	1
consolata	1
consolati	1
consolato	1
consolatore	1
consolatrice	1
consolava	1
consolazione	1
consolazioni	1
console	0
consolò	1
consorzio	0
constituto	0
consueta	1
consueto	1
consuetudine	0
consuetudini	0
consultare	0
consulto	0
consumare	0
consumato	0
consumava	0
consunta	-1
consunto	-1
conta	0
contabilità	0
contadina	0
contadine	0
contadini	0
contadino	0
contado	0
contagio	-1
contando	0
contano	0
contante	0
contanti	0
contar	0
contare	0
contarini	0
contato	0
contatto	0
contava	0
contavano	0
conte	0
contea	0
contegno	1
contegnosa	1
contemplando	1
contemplare	1
contemplarla	1
contemplato	1
contemplava	1
contemplazione	1
contemplo	1
contemporanei	0
contendevano	0
contenere	0
contenersi	0
conteneva	0
contenne	0
contenta	1
contentamento	1
contentarsi	1
contentava	0
contentezza	1
contentezze	1
contenti	1
contentissimo	1
contento	1
contentò	0
contenuto	0
contese	-1
contessa	0
contesse	0
contessina	0
contessine	0
contezza	0
conti	0
contiene	0
continente	0
contino	0
continua	0
continuai	0
continuamente	0
continuando	0
continuare	0
continuasse	0
continuate	0
continuato	0
continuava	0
continuavano	0
continuazione	0
continue	0
continui	0
continuo	0
continuò	0
conto	0
contorceva	-1
contorni	0
contorno	0
contrabbandi	0
contrabbandiere	-1
contrabbandieri	-1
contrabbando	-1
contrabbasso	0
contrada	0
contraddire	-1
contraddizione	-1
contraddizioni	-1
contrade	0
contradizione	-1
contraeva	0
contraffatto	-1
contrari	-1
contraria	-1
contrarie	-1
contrarietà	-1
contrario	-1
contrassegni	0
contrastava	-1
contrastavano	-1
contrasto	-1
contrattare	0
contratte	0
contratti	0
contratto	0
contravveleno	1
contrazione	-1
contribuiva	0
contribuì	0
contrito	-1
contro	0
contuttociò	0
convalescente	-1
convalescenza	-1
convegno	0
conveniente	1
convenienza	1
convenienze	1
convenire	1
convenisse	0
conveniva	0
convenne	0
conventi	0
convento	0
convenuto	0
convenzionale	0
convenzione	0
converrebbe	0
conversando	0
conversare	0
conversazione	0
conversazioni	0
conversione	1
conversioni	1
convertire	1
convertita	1
convien	0
conviene	0
convincere	0
convincerla	0
convincermi	0
convincersi	0
convinta	1
convinti	1
convinto	1
convinzione	0
convinzioni	0
convito	0
convivenza	1
convoglio	0
convulsa	-1
convulse	-1
convulsione	-1
convulsioni	-1
convulsivamente	-1
convulso	-1
cooperato	1
coperchio	0
coperse	0
coperta	0
coperte	0
coperti	0
coperto	0
copia	0
copialettere	0
copiare	0
copiato	0
copiatura	0
copie	0
coppa	0
coppia	0
coppie	0
copre	0
coprendo	0
coprendosi	0
coprire	0
copriva	0
coprivano	0
coprì	0
cor	0
coraci	0
coraggio	1
coraggiosa	1
coraggiosamente	1
coraggioso	1
corallo	0
coram	0
corbellerie	-1
corbello	0
corda	0
corde	0
cordiale	1
cordialità	1
cordialmente	1
cordoglio	-1
cordone	0
cordova	0
cordovado	0
core	1
coretti	0
corfù	0
coricarmi	0
coricarsi	0
coricata	0
coricato	0
coricò	0
corna	0
cornamusa	0
cornice	0
cornici	0
cornicione	0
corno	0
coro	0
corona	0
coronata	1
corone	0
corpi	0
corpicciuolo	0
corpo	0
corra	0
corradino	0
corrado	0
corre	0
corredo	0
correggere	1
correggitrice	1
correndo	0
correndole	0
corrente	0
correnti	0
correr	0
correre	0
corrergli	0
corrermi	0
corresse	1
corressi	0
correte	0
correva	0
correvano	0
correzione	1
correzioni	1
corri	0
corridoi	0
corridoio	0
corriera	0
corriere	0
corrisponde	0
corrispondente	0
corrispondenti	0
corrispondenza	0
corrispondere	0
corrispondeva	0
corrispose	0
corrisposto	0
corritoi	0
corritoio	0
corro	0
corrono	0
corrotti	-1
corrotto	-1
corrucciata	-1
corruzione	-1
corsa	0
corse	0
corsero	0
corsetto	0
corsi	0
corsica	0
corso	0
corta	0
corte	0
corteccia	0
corteggiare	1
corteggiata	1
corteggiatori	1
corteggio	1
corteo	0
cortese	1
cortesemente	1
cortesi	1
cortesia	1
cortesie	1
corti	0
cortigiani	0
cortile	0
cortiletto	0
cortili	0
cortina	0
cortinaggi	0
cortinaggio	0
cortine	0
cortis	0
corto	0
corvi	0
corvo	0
cos	0
cosa	0
cosce	0
coscienza	0
coscienze	0
cose	0
cosicchè	0
cosimo	0
coso	0
cospetto	0
cossa	0
costa	0
costano	0
costante	0
costantemente	1
costantinopoli	0
costanza	1
costasse	0
costata	0
costati	0
costato	0
costava	0
costavano	0
coste	0
costei	0
costernato	-1
costernazione	-1
costerà	0
costi	0
costituito	0
costituto	0
costituzionale	0
costituzione	0
costituzioni	0
costo	0
costola	0
costole	0
costoro	0
costretta	-1
costretti	-1
costretto	-1
costringe	0
costringere	-1
costringeva	-1
costringevano	-1
costrinse	-1
costruire	0
costruito	0
costrutto	0
costruzione	0
costui	0
costumava	0
costume	0
costumi	0
costà	0
costì	0
costò	0
cosuccia	0
così	0
cosí	0
cotal	0
cotale	0
cotali	0
cotanto	0
cotesta	0
coteste	0
cotesti	0
cotesto	0
cotone	0
cotta	0
cotte	0
cotto	0
coupé	0
cova	0
covacciolo	0
covato	0
covava	0
covavano	0
covile	0
covoni	0
cranio	0
cravatta	0
cravattone	0
crea	0
creanza	1
creare	0
creata	0
creato	0
creatore	0
creatura	0
creature	0
creava	0
creazione	0
crebbe	0
creda	0
crede	0
credendo	0
credendola	0
credente	0
credenti	0
credenza	0
credenze	0
creder	0
crederci	0
credere	0
crederebbe	0
credereste	0
crederete	0
credergli	0
crederla	0
crederlo	0
credermi	0
credersi	0
credervi	0
crederà	0
credesse	0
credessi	0
credete	0
credetelo	0
credetemi	0
credette	0
credettero	0
credetti	0
credeva	0
credevano	0
credevi	0
credevo	0
credi	0
crediate	0
credilo	0
credimi	0
crediti	0
credito	0
creditori	0
credo	0
credono	0
credula	-1
credulità	-1
creduta	0
creduto	0
creglingi	0
crema	0
cremisi	0
crepaccio	0
crepacuore	-1
crepare	-1
crepuscolo	0
cresce	0
crescendo	0
crescente	0
crescere	0
cresceva	0
crescevano	0
crescioni	0
cresciuta	0
cresciute	0
cresciuti	0
cresciuto	0
crescono	0
cresta	0
creste	0
cri	0
crimea	0
criminale	-1
criminali	-1
crini	0
criniera	0
crippa	0
crisi	-1
cristalli	0
cristallo	0
cristi	0
cristiana	0
cristiane	0
cristianesimo	0
cristiani	0
cristianità	0
cristiano	1
cristo	0
criterio	0
critica	-1
critiche	-1
critico	0
crocchi	0
crocchio	0
croce	0
crocefisso	0
crocetta	0
croci	0
crocicchio	0
crocifisso	0
crollando	-1
crollare	-1
crollava	-1
crollò	-1
crosetti	0
crossi	0
croste	0
crucci	0
cruccio	0
crucis	0
cruda	-1
crudele	-1
crudeli	-1
crudeltà	-1
crudo	-1
cuccagna	1
cucchiaiata	0
cucchiaio	0
cucco	0
cucina	0
cucire	0
cucito	0
cucù	0
cuffia	0
cuffietta	0
cugina	0
cuginetta	0
cugini	0
cugino	0
cui	0
culla	0
culto	0
cultura	0
cum	0
cumulo	0
cuoca	0
cuocere	0
cuoceva	0
cuoco	0
cuoio	0
cuor	0
cuore	0
cuori	0
cupa	-1
cupe	-1
cupi	-1
cupo	-1
cupole	0
cura	1
curando	1
curandosi	1
curante	1
curare	1
curarlo	1
curarsi	1
curata	1
curato	0
curatolo	1
curava	1
curcio	0
cure	0
curia	0
curiosa	0
curiosamente	0
curiose	0
curiosi	0
curiosità	0
curioso	0
curva	0
curve	0
curvi	0
curvo	0
curvò	0
curò	1
cuscini	0
cuscino	0
custode	0
custodi	0
custodia	0
custodiva	0
cuticagna	0
cutter	0
czar	0
còrso	0
d	0
da	0
dabbenaggine	-1
dabbene	1
daccanto	0
daccapo	0
dacché	0
dagli	0
dai	0
dal	0
dall	0
dalla	0
dalle	0
dallo	0
dalmazia	0
dama	0
dame	0
damigella	0
dammeno	0
dammi	0
damo	0
danari	0
danaro	0
dando	0
dandogli	0
dandole	0
dandolo	0
dandomi	0
dandosi	0
dane	0
danei	0
daniele	0
dannare	0
dannata	-1
dannati	-1
dannato	-1
danni	-1
danno	-1
dannosa	-1
dannoso	-1
dante	0
danza	0
dappertutto	0
dappocaggine	0
dappoi	0
dappoiché	0
dappresso	0
dapprima	0
dapprincipio	0
dar	0
darai	0
daranno	0
darci	0
dare	0
darebbe	0
darebbero	0
darei	0
daremo	0
darete	0
dargli	0
dargliela	0
darla	0
darle	0
darlo	0
darmene	0
darmi	0
darne	0
darsene	0
darsi	0
darti	0
darvi	0
darà	0
darò	0
data	0
datagli	0
date	0
datemi	0
dati	0
dato	0
datogli	0
dava	0
davan	0
davano	0
davanti	0
davanzale	0
davo	0
davvero	0
davvicino	0
dazi	0
dazio	0
de	0
dea	1
debba	0
debbano	0
debbo	0
debbono	0
debiti	-1
debito	-1
debitore	-1
debitori	-1
debole	-1
debolezza	-1
debolezze	-1
deboli	-1
debolmente	-1
decembre	0
decente	1
decentemente	1
decidere	0
decidersi	0
decifrare	0
decisa	1
decise	0
decisi	0
decisione	0
decisiva	0
decisivo	1
deciso	0
declamare	0
declinare	0
declivi	0
decorazioni	0
decoro	1
decotti	0
decotto	0
decrepita	-1
decrepito	-1
decretato	0
decreti	0
decreto	0
dedica	0
dedicarsi	0
dedicato	0
dee	0
deferenza	1
definire	0
definitivamente	0
definitivo	0
deforme	-1
deformità	-1
defunta	-1
defunti	-1
defunto	-1
deggio	0
degl	0
degli	0
degna	1
degnamente	1
degnava	1
degnazione	1
degne	1
degni	1
degno	1
degnò	1
deh	0
dei	0
del	0
delcati	0
delegato	0
delfini	0
delfino	0
deliberai	0
deliberare	0
deliberato	0
deliberazione	0
deliberazioni	0
delicata	1
delicatamente	1
delicate	1
delicatezza	1
delicatezze	1
delicati	1
delicato	1
deliquio	-1
delirante	-1
deliranti	-1
delirare	-1
delirii	-1
delirio	-1
delirj	-1
delitti	-1
delitto	-1
delizia	1
delizie	1
deliziosa	1
deliziosamente	1
deliziose	1
deliziosi	1
delizioso	1
dell	0
della	0
delle	0
dello	0
delusa	-1
delusione	-1
demente	-1
demetrio	0
democratica	0
democratici	0
democratico	0
democrazia	0
demone	-1
demoni	-1
demonii	-1
demonio	-1
denari	0
denaro	0
densa	0
dense	0
denso	0
dente	0
denti	0
dentro	0
deo	0
deplorabile	-1
deporre	0
depose	0
deposito	0
deposizion	0
deposizione	0
deposto	0
deputati	0
deputato	0
deputazione	0
derelitta	-1
deridere	-1
derideva	-1
deriso	-1
deriva	0
derivare	0
derossi	0
derrate	0
derubato	-1
deschetto	0
desco	0
descrisse	0
descritto	0
descrivere	0
descriveva	0
descrizione	0
deserta	-1
deserte	-1
deserti	-1
deserto	-1
desidera	1
desiderabile	1
desiderando	1
desiderano	0
desiderare	1
desiderasse	0
desiderata	1
desiderate	1
desiderato	1
desiderava	1
desideravano	0
desideravo	1
desideri	1
desiderii	1
desiderio	1
desidero	1
desideroso	1
desiderî	1
designati	0
desinare	0
desinato	0
desinava	0
desolante	-1
desolata	-1
desolati	-1
desolato	-1
desolazione	-1
dessa	0
dessalle	0
desse	0
dessero	0
dessi	0
desta	0
destar	0
destare	0
destarsi	0
destata	0
destato	0
destava	0
destemps	0
destinata	0
destinate	0
destinati	0
destinato	0
destinazione	0
destini	0
destino	0
desto	0
destra	0
destrezza	1
destro	0
destò	0
determinato	1
detesto	-1
detta	0
dettagli	0
dettare	0
dettato	0
dette	0
dettegli	0
detti	0
detto	0
deum	0
dev	0
deve	0
devi	0
deviare	0
devo	0
devono	0
devota	1
devoti	1
devotissimo	1
devoto	1
devozione	1
devozioni	1
di	0
dia	0
diafano	-1
diagnosi	0
dialetto	0
dialogo	0
diamante	0
diamanti	0
diamine	0
diamo	0
diana	0
dianzi	0
diavolaccio	-1
diavoli	-1
diavolo	-1
diavolone	-1
dibatteva	0
dica	0
dicano	0
dice	0
dicembre	0
dicendo	0
dicendogli	0
dicendole	0
dicendomi	0
dicesse	0
dicessero	0
dicessi	0
diceste	0
diceva	0
dicevamo	0
dicevano	0
dicevasi	0
dicevi	0
dicevo	0
dichiarando	0
dichiarare	0
dichiarato	0
dichiarava	0
dichiarazione	0
dichiarazioni	0
dichiarò	0
dici	0
diciamo	0
diciamolo	0
diciannove	0
diciassette	0
diciott	0
diciotto	0
dico	0
dicon	0
dicono	0
dieci	0
diede	0
diedero	0
diedi	0
diedo	0
diego	0
dietro	0
difatti	0
difende	1
difender	1
difendere	1
difenderla	1
difendermi	1
difendersi	1
difenderti	1
difendeva	1
difendevano	1
difensore	1
difensori	1
difesa	1
difese	1
difeso	1
difetti	-1
difetto	-1
difettucci	-1
differente	0
differenti	0
differenza	0
differenze	0
differire	0
difficile	-1
difficili	-1
difficilmente	-1
difficoltà	-1
diffidare	-1
diffidente	-1
diffidenza	-1
diffonde	0
diffondersi	0
diffondeva	0
diffusa	0
diffuse	0
diffuso	1
difilato	0
diga	0
digerire	0
digerito	0
digestione	0
diggià	0
digiunare	-1
digiuni	-1
digiuno	-1
digià	0
digli	0
diglielo	0
dignitosa	1
dignitosamente	1
dignitoso	1
dignità	1
digo	0
dilata	0
dilazione	-1
dileguano	0
dileguare	-1
dileguato	-1
dileguava	-1
dileguavano	-1
diletta	1
dilette	1
diletti	1
diletto	1
dilicata	1
diligente	1
diligentemente	1
diligenza	1
dillo	0
diluvio	0
dimagrato	-1
dimane	0
dimani	0
dimenando	-1
dimenandosi	-1
dimenava	-1
dimentica	-1
dimenticai	-1
dimenticando	-1
dimenticanza	-1
dimenticar	-1
dimenticare	-1
dimenticarla	-1
dimenticarlo	-1
dimenticarmi	-1
dimenticarsi	-1
dimenticata	-1
dimenticate	-1
dimenticati	-1
dimenticato	-1
dimenticava	-1
dimenticherò	-1
dimentico	-1
dimenticò	-1
dimessa	0
dimesso	0
dimestichezza	1
diminuire	0
diminuita	0
diminuito	0
diminuzione	0
dimissioni	0
dimmelo	0
dimmi	0
dimora	0
dimorava	0
dimostra	0
dimostrando	0
dimostrar	0
dimostrare	0
dimostrargli	0
dimostrarle	0
dimostrata	0
dimostrato	0
dimostrava	0
dimostrazione	0
dimostrazioni	0
dimostrò	0
dinanzi	0
dinotava	0
dintorni	0
dintorno	0
dio	1
diocesi	0
diodata	0
dipartenze	0
dipartimento	0
dipende	0
dipendere	0
dipendeva	0
dipingere	0
dipingeva	0
dipinta	0
dipinte	0
dipinti	0
dipinto	0
diplomatica	0
diplomatico	0
dippiù	0
dir	0
diradò	0
dirai	0
diranno	0
dirci	0
dire	0
direbbe	0
direbbero	0
direi	0
diremo	0
diresse	0
direste	0
direte	0
diretta	0
direttamente	0
diretto	0
direttore	0
direttori	0
direttorio	0
direttrice	0
direzione	0
dirgli	0
dirglielo	0
dirigente	0
dirigere	0
dirigeva	0
dirimpetto	0
diritta	0
diritte	0
diritti	0
diritto	0
dirla	0
dirle	0
dirlo	0
dirmelo	0
dirmi	0
dirne	0
diroccata	-1
dirottamente	0
dirotto	0
dirsi	0
dirtelo	0
dirti	0
dirvelo	0
dirvi	0
dirà	0
dirò	0
disaggradevole	-1
disagi	-1
disagio	-1
disarmata	0
disastro	-1
discendere	0
discendeva	0
discernere	0
discesa	0
discese	0
discesero	0
discesi	0
disceso	0
discinta	-1
discinte	-1
disciplina	1
discordia	-1
discorrendo	0
discorrere	0
discorreremo	0
discorrerne	0
discorreva	0
discorrevano	0
discorrono	0
discorsetto	0
discorsi	0
discorsino	0
discorso	0
discosto	0
discreta	0
discretamente	1
discrete	1
discreti	1
discreto	1
discrezione	1
discussione	0
discutere	0
discuteva	0
dise	0
disegnare	0
disegnava	0
disegnavano	0
disegni	0
disegno	0
disertore	-1
disfaceva	-1
disfare	0
disfatta	-1
disfatto	-1
disgrazia	-1
disgraziata	-1
disgraziatamente	-1
disgraziati	-1
disgraziato	-1
disgrazie	-1
disgustato	-1
disgusto	-1
disillusione	-1
disinganni	-1
disinganno	1
disinvolta	-1
disinvolto	1
disinvoltura	1
disonore	-1
disonorevole	-1
disopra	0
disordinata	-1
disordine	-1
disordini	-1
dispacci	0
dispaccio	0
disparità	-1
disparte	0
disparve	-1
dispensa	0
disperando	-1
disperare	-1
disperarsi	-1
disperata	-1
disperatamente	-1
disperate	-1
disperati	-1
disperato	-1
disperava	-1
disperazione	-1
dispero	-1
disperò	-1
dispetti	-1
dispetto	-1
dispettosa	-1
dispettosamente	-1
dispettoso	-1
dispiace	-1
dispiacere	-1
dispiaceri	-1
dispiaceva	-1
dispiaciuto	-1
dispiacque	-1
dispone	0
disponeva	0
disporre	0
disporsi	0
dispose	0
disposizione	0
disposizioni	0
disposta	0
disposte	0
disposti	0
disposto	0
dispregio	-1
disprezza	-1
disprezzare	-1
disprezzate	-1
disprezzato	-1
disprezzava	-1
disprezzo	-1
disputa	-1
disputare	-1
disputavano	-1
dispute	-1
diss	0
disse	0
dissegli	0
dissensi	-1
dissensioni	-1
dissero	0
dissi	0
dissimulando	-1
dissimulare	-1
distacco	0
distante	0
distanza	0
distanze	0
distendersi	0
distesa	0
distese	0
distesi	0
disteso	0
distinguere	0
distingueva	0
distinguo	0
distinta	0
distintamente	0
distinte	0
distinti	0
distinto	0
distinzione	0
distogliere	0
distolto	-1
distrarre	-1
distrarsi	-1
distratta	-1
distrattamente	-1
distratti	-1
distratto	-1
distrazione	-1
distrazioni	-1
distribuire	0
distribuzione	0
distruggere	-1
distrutta	-1
distrutto	-1
distruzione	-1
disturbare	-1
disturbi	-1
disturbo	-1
disutile	-1
dita	0
dite	0
ditegli	0
ditelo	0
ditemelo	0
ditemi	0
dito	0
diva	1
divano	0
divedere	0
divenir	0
divenire	0
diveniva	0
divenivano	0
divenne	0
divenni	0
diventa	0
diventai	0
diventando	0
diventano	0
diventar	0
diventare	0
diventarono	0
diventassi	0
diventata	0
diventate	0
diventati	0
diventato	0
diventava	0
diventavano	0
diventerai	0
diventerà	0
diventi	0
divento	0
diventò	0
divenuta	0
divenuti	0
divenuto	0
diverbi	-1
diverbio	-1
diversa	0
diversamente	0
diverse	0
diversi	0
diversità	0
diverso	0
diverta	1
diverte	1
diverti	1
divertimenti	1
divertimento	1
divertire	1
divertirsi	1
divertisse	1
divertita	1
divertiti	1
divertito	1
divertiva	1
divertivano	1
diverto	1
divertono	1
divertì	1
divide	0
dividere	0
dividersi	0
divideva	0
divieto	-1
divina	1
divine	1
divini	1
divinità	1
divino	1
divisa	0
divisamento	0
divisando	0
divise	0
divisero	0
divisi	0
divisione	0
diviso	0
divora	-1
divorare	-1
divorato	-1
divorava	-1
divota	1
divoto	1
divozione	1
diè	0
dié	0
do	0
dobbiamo	0
doble	0
docile	1
docilità	1
documenti	0
dodici	0
dogana	0
doganali	0
doge	0
doglia	-1
dogmi	0
dolce	1
dolcemente	1
dolcezza	1
dolcezze	1
dolci	1
dolcissimo	1
dolente	-1
dolenti	-1
dolere	-1
dolersi	-1
dolesse	-1
doleva	-1
dolor	-1
dolore	-1
dolori	-1
dolorosa	-1
dolorosamente	-1
dolorose	-1
dolorosi	-1
doloroso	-1
dolse	-1
doman	0
domanda	0
domandai	0
domandando	0
domandandogli	0
domandandole	0
domandano	0
domandar	0
domandare	0
domandargli	0
domandarle	0
domandarlo	0
domandarmi	0
domandarne	0
domandarono	0
domandarti	0
domandasse	0
domandato	0
domandava	0
domandavano	0
domandavo	0
domande	0
domandi	0
domando	0
domandò	0
domani	0
domato	0
domattina	0
domeneddio	0
domenica	0
domeniche	0
domenico	0
domestica	0
domestiche	0
domestichezza	1
domestici	0
domestico	0
domina	0
dominante	0
dominare	0
dominato	0
dominava	0
domine	0
domini	0
dominio	0
dominò	0
dona	0
donati	1
donato	1
donde	0
dondolando	0
dondolandosi	0
dondolava	0
doni	1
donna	0
donnaccia	-1
donnaiuolo	0
donne	0
donnetta	-1
donnicciuola	-1
donnicciuole	-1
donnina	0
donninga	0
donnone	0
dono	1
donzella	0
donzelle	0
dopo	0
dopoché	0
dopopranzo	0
doppi	0
doppia	0
doppiamente	0
doppie	0
doppiezza	0
doppio	0
dorata	0
dorate	0
dorati	0
dorato	0
dorature	0
doretta	0
dorme	0
dormendo	0
dormi	0
dormir	0
dormire	0
dormisse	0
dormite	0
dormito	0
dormiva	0
dormivano	0
dormivi	0
dormo	0
dormono	0
dormì	0
dorsi	0
dorso	0
dose	0
dossi	0
dosso	0
dotato	1
dote	1
doti	1
dott	0
dotta	1
dotti	1
dotto	1
dottor	0
dottore	0
dottori	0
dottorino	0
dottrina	0
dottrine	0
dov	0
dove	0
dovea	0
dovendo	0
dover	0
doverci	0
dovere	0
doveri	0
doverla	0
dovermi	0
doveroso	0
doversi	0
dovesse	0
dovessero	0
dovessi	0
dovete	0
dovette	0
dovettero	0
dovetti	0
doveva	0
dovevamo	0
dovevan	0
dovevano	0
dovevate	0
dovevi	0
dovevo	0
dovrai	0
dovranno	0
dovrebbe	0
dovrebbero	0
dovrei	0
dovreste	0
dovresti	0
dovrà	0
dovrò	0
dovunque	0
dovuta	0
dovuti	0
dovuto	0
dovè	0
dozzina	0
drago	0
dramma	-1
drammatico	-1
drammi	-1
drappello	0
drappo	0
dritta	0
dritto	0
drizzare	0
drizzò	0
droghiere	0
du	0
dubbi	-1
dubbia	-1
dubbio	-1
dubitando	-1
dubitare	-1
dubitarne	-1
dubitate	-1
dubitato	-1
dubitava	-1
dubiti	-1
dubito	-1
dubitò	-1
duca	0
ducale	0
ducati	0
ducato	0
duchessa	0
due	0
duecento	0
duelli	0
duello	0
duemila	0
duetto	0
dunque	0
duole	-1
duolo	-1
duomo	-1
dura	0
durai	0
duramente	-1
durano	0
durante	0
durar	0
durare	0
durarono	0
durasse	0
durata	0
durato	0
durava	0
duravano	0
dure	-1
durerà	0
durevole	1
durezza	-1
duri	-1
durissimo	-1
duro	-1
durò	0
dà	0
dài	0
dàlli	0
dànno	-1
dì	0
dí	0
dò	0
e	0
ebano	0
ebbe	0
ebbene	0
ebbero	0
ebbi	0
ebbimo	0
ebbra	-1
ebbrezza	-1
ebbrezze	-1
ebbri	-1
ebbro	-1
ebreo	0
eccellente	1
eccellenti	1
eccellentissima	1
eccellentissimi	1
eccellentissimo	1
eccellenza	1
eccessi	-1
eccessiva	-1
eccessivo	-1
eccesso	-1
eccetto	0
eccezione	0
eccidio	-1
eccitamenti	-1
eccitamento	1
eccitato	-1
eccitava	-1
ecclesiastica	0
ecclesiastici	0
ecclesiastico	0
ecco	0
eccoci	0
eccola	0
eccoli	0
eccolo	0
eccomi	0
eccone	0
eccoti	0
eccovi	0
echi	0
eclissi	0
eco	0
economia	0
economo	1
ed	0
edera	0
edificio	0
edifizio	0
editore	0
educande	0
educare	1
educata	1
educati	1
educato	1
educazione	1
effetti	0
effetto	0
efficace	1
effusione	0
egitto	0
egli	0
eglino	0
ego	0
egoismo	-1
egoista	-1
egregio	1
eguaglianza	0
egual	0
eguale	0
eguali	0
egualmente	0
eh	0
ehi	0
ehm	0
ei	0
el	0
ela	0
elegante	1
elegantemente	1
eleganti	1
elegantissimo	1
eleganza	1
elementare	0
elementi	0
elemento	0
elemosina	0
elemosine	0
elena	0
eletta	0
elette	0
eletti	0
eletto	0
elettorale	0
elettori	0
elettrico	0
elettuario	0
elevata	0
elevato	0
elezione	0
elezioni	0
elia	0
elisa	0
ell	0
ella	0
ellera	0
elmo	0
elogi	1
elogio	1
eloquente	1
eloquenti	1
eloquenza	1
elsa	0
emanuele	0
emicrania	-1
emilia	0
emilio	0
emozione	0
emozioni	0
empi	-1
empie	-1
empiva	0
empivano	0
empì	0
en	0
energia	0
enfasi	1
enigma	0
enorme	0
enormi	0
enrico	0
entra	0
entrai	0
entrambe	0
entrambi	0
entrammo	0
entrando	0
entrano	0
entrar	0
entrarci	0
entrare	0
entrargli	0
entrarono	0
entrarvi	0
entrasse	0
entrassero	0
entrata	0
entrate	0
entrati	0
entrato	0
entrava	0
entravano	0
entrerà	0
entri	0
entriamo	0
entro	0
entrò	0
entusiasmi	1
entusiasmo	1
entusiasta	1
epigramma	0
epigrammi	0
epistola	0
epoca	0
epoche	0
eppur	0
eppure	0
equilibrio	0
equipaggi	0
equivaleva	0
er	0
eran	0
erano	0
erario	0
erasi	0
erasmo	0
eravamo	0
eravate	0
erba	0
erbabianca	0
erbacce	-1
erbaggi	0
erbe	0
erbivendola	0
erboso	0
erede	0
eredi	0
ereditato	0
eredità	0
eremita	0
eresia	-1
eri	0
erminia	0
ero	0
eroe	1
eroi	1
eroica	1
eroici	1
eroico	1
eroina	1
eroismo	1
errante	0
erranti	0
errare	-1
errato	-1
errava	0
erravano	0
errore	-1
errori	-1
erta	0
erudito	1
erudizione	1
eruzione	-1
esagerato	-1
esaltazione	-1
esame	0
esami	0
esaminare	0
esaminato	0
esaminatori	0
esaminava	0
esaminò	0
esatta	1
esattamente	1
esattezza	1
esca	0
esce	0
esci	0
esclamai	0
esclamando	0
esclamare	0
esclamarono	0
esclamava	0
esclamazione	0
esclamazioni	0
esclamò	0
escludeva	0
esclusa	0
esclusivamente	0
escluso	0
esco	0
escono	0
escursioni	0
esecuzione	0
eseguire	0
eseguito	0
esempi	0
esempio	0
esemplare	1
esequie	-1
esercitare	0
esercitato	0
esercitava	0
eserciti	0
esercito	0
esercizi	0
esercizio	0
esigenze	0
esigere	0
esigeva	0
esiglio	0
esile	0
esili	0
esilio	-1
esiste	0
esistenza	0
esistenze	0
esistere	0
esistesse	0
esisteva	0
esistiti	0
esistono	0
esitando	-1
esitante	-1
esitare	-1
esitato	-1
esitava	-1
esitazione	-1
esitazioni	-1
esito	0
esitò	-1
esordio	0
esortazioni	0
esorto	0
espansione	0
espansioni	0
espansiva	0
esperienza	0
esperienze	0
esperimentare	0
esperimento	0
esperta	1
esperto	1
espiare	1
espiazione	1
esplicitamente	0
esponeva	0
esporre	0
esporsi	0
espose	0
esposizione	0
esposta	0
esposto	0
espressa	0
espressamente	0
espresse	0
espressi	0
espressione	0
espressioni	0
espresso	0
esprimere	0
esprimeva	0
essa	0
esse	0
essendo	0
essendosi	0
essenziale	1
essenzialmente	0
esser	0
esserci	0
essere	0
essergli	0
esseri	0
esserle	0
esserlo	0
essermi	0
esserne	0
essersi	0
esserti	0
esservi	0
essi	0
esso	0
essolui	0
est	0
estasi	1
estate	0
este	0
estensione	0
esterne	0
estero	0
estorta	-1
estranea	0
estranei	0
estraneo	0
estratto	0
estrema	0
estremamente	0
estreme	0
estremi	0
estremità	0
estremo	0
estro	1
esuberanza	-1
esule	-1
et	0
etc	0
etcì	0
etere	0
eterna	1
eternamente	1
eterne	1
eterni	1
eternità	1
eterno	1
etna	0
ettore	0
età	0
euganei	0
eugenio	0
euh	0
europa	0
europei	0
eva	0
eventi	0
evidente	0
evidentemente	0
evidenti	0
evidenza	0
evitando	0
evitar	0
evitare	0
evitarlo	0
evitato	0
evitava	0
evitavano	0
evitò	0
evo	0
evviva	1
ex	0
f	0
fa	0
fabbrica	0
fabbricare	0
fabbricato	0
fabbriche	0
fabbro	0
fabietto	0
facce	0
faccenda	0
faccende	0
faccenduole	0
facchini	0
facchino	0
faccia	0
facciamo	0
